"zone_id","week","n_outbreak","species","lag","lag_abd_pt","lag_mean_grd","lag_max_grd"
695,18,0,"buwtea",-1,0.717088517456755,0.660251404557909,1.41576457023621
695,18,0,"buwtea",0,0.645400437258869,0.608673508678164,1.14216685295105
695,18,0,"commer",-3,0.250769376735264,1.5806987285614,3.68090867996216
695,18,0,"commer",-2,0,0.881665127617972,2.32831835746765
695,18,0,"commer",-1,0,0.170155661446708,1.19108963012695
695,18,0,"commer",0,0,0,0
695,18,0,"rinduc",-3,0,1.49118368966239,4.19473648071289
695,18,0,"rinduc",-2,0,1.24462195805141,3.4302453994751
695,18,0,"rinduc",-1,0,0.612870863505772,2.26425409317017
695,18,0,"rinduc",0,0,0.17401579448155,1.21811056137085
695,18,0,"comgol",-3,0,0.177357196807861,1.24150037765503
695,18,0,"comgol",-2,0,0,0
695,18,0,"comgol",-1,0,0,0
695,18,0,"comgol",0,0,0,0
695,18,0,"norsho",-3,0,0.309732513768332,1.3630758523941
695,18,0,"norsho",-2,0,0.332555004528591,1.48137426376343
695,18,0,"norsho",-1,0,0.286065331527165,1.29169726371765
695,18,0,"norsho",0,0,0,0
695,18,0,"buffle",-3,0.229215436874013,1.2954461319106,2.69882607460022
695,18,0,"buffle",-2,0.228410568574924,1.33158847263881,2.65616345405579
695,18,0,"buffle",-1,0,0.424160770007542,1.6888028383255
695,18,0,"buffle",0,0,0.119373721735818,0.835616052150726
695,18,0,"lessca",-3,0,0.798824344362531,2.93344616889954
695,18,0,"lessca",-2,0,0.747150523321969,2.62062644958496
695,18,0,"lessca",-1,0,0.27557293006352,1.92901051044464
695,18,0,"lessca",0,0,0,0
695,18,0,"rebmer",-3,0,0,0
695,18,0,"rebmer",-2,0,0,0
695,18,0,"rebmer",-1,0,0,0
695,18,0,"rebmer",0,0,0,0
695,18,0,"gnwtea",-3,0,0.179051688739232,1.25336182117462
695,18,0,"gnwtea",-2,0,0.170467785426549,1.19327449798584
695,18,0,"gnwtea",-1,0,0.11194863489696,0.783640444278717
695,18,0,"gnwtea",0,0,0,0
695,18,0,"gadwal",-3,0,0,0
695,18,0,"gadwal",-2,0,0.301031419209072,1.191814661026
695,18,0,"gadwal",-1,0,0.136244177818298,0.953709244728088
695,18,0,"gadwal",0,0,0,0
695,18,0,"ambduc",-3,0,0,0
695,18,0,"ambduc",-2,0,0,0
695,18,0,"ambduc",-1,0,0,0
695,18,0,"ambduc",0,0,0,0
695,18,0,"rudduc",-3,0,0,0
695,18,0,"rudduc",-2,0,0,0
695,18,0,"rudduc",-1,0,0,0
695,18,0,"rudduc",0,0,0,0
695,18,0,"rethaw",-3,0.244923159082608,0.23799761065415,0.25780576467514
695,18,0,"rethaw",-2,0.256536736618788,0.242088879857744,0.265504539012909
695,18,0,"rethaw",-1,0.252674341142353,0.227117112704686,0.26429271697998
695,18,0,"rethaw",0,0.242366394592407,0.215306403381484,0.254604548215866
695,18,0,"truswa",-3,0.408621425931302,0.551714037145887,0.925735294818878
695,18,0,"truswa",-2,0.289128408603703,0.24821189897401,0.520734965801239
695,18,0,"truswa",-1,0.147098669365374,0.136521545904023,0.463891565799713
695,18,0,"truswa",0,0.161608357287523,0.101796307734081,0.481135129928589
695,18,0,"grhowl",-3,0.133911978823113,0.0858139832104955,0.147024646401405
695,18,0,"grhowl",-2,0.126188346047455,0.0952544925468309,0.147017419338226
695,18,0,"grhowl",-1,0.119632906572716,0.0798405025686536,0.139558464288712
695,18,0,"grhowl",0,0.00303367303415694,0.0303364449313709,0.128264799714088
695,18,0,"amwpel",-3,0,1.22508062635149,8.57556438446045
695,18,0,"amwpel",-2,0,2.7067095211574,12.2865447998047
695,18,0,"amwpel",-1,0,2.21654595647539,11.8548536300659
695,18,0,"amwpel",0,0,0.742550781794957,5.1978554725647
695,18,0,"baleag",-3,0.419575127052356,0.655734249523708,1.22374367713928
695,18,0,"baleag",-2,0.384458693521269,0.566482369388853,0.920755743980408
695,18,0,"baleag",-1,0.349103848768476,0.502595663070679,0.729089379310608
695,18,0,"baleag",0,0.298400470688939,0.411402979067394,0.587099134922028
695,18,0,"brdowl",-3,0.171917208341738,0.18717485666275,0.292038679122925
695,18,0,"brdowl",-2,0.175637778840984,0.193326828735215,0.301831781864166
695,18,0,"brdowl",-1,0.178323458600531,0.19777543417045,0.307920038700104
695,18,0,"brdowl",0,0.188643850938057,0.20706616129194,0.316587656736374
725,18,0,"mallar3",-3,6.06829340444052,5.5344962477684,6.80289697647095
725,18,0,"mallar3",-2,5.53107250768243,5.04558345675468,6.29706716537476
725,18,0,"mallar3",-1,4.49959912246038,4.06466204921405,5.33949899673462
725,18,0,"mallar3",0,4.23152734302556,3.74747509757678,5.20753240585327
725,18,0,"cangoo",-3,4.74383786930727,4.54204411307971,6.7363166809082
725,18,0,"cangoo",-2,4.10927825842254,3.82182235519091,6.3680591583252
725,18,0,"cangoo",-1,3.84728201790732,3.53958102067312,6.39360475540161
725,18,0,"cangoo",0,3.76091377820097,3.39844432969888,6.14765787124634
725,18,0,"wooduc",-3,2.13119868742317,1.95220509171486,2.62049913406372
725,18,0,"wooduc",-2,1.92155528548852,1.74523730576038,2.33313679695129
725,18,0,"wooduc",-1,1.73748723744994,1.5823909069101,2.10830307006836
725,18,0,"wooduc",0,1.52574082125099,1.37684175868829,1.83636569976807
725,18,0,"buwtea",-3,0.654176927245125,0.660663199921449,1.27518141269684
725,18,0,"buwtea",-2,0.954911344480261,0.97964612642924,1.71790909767151
725,18,0,"buwtea",-1,1.09611973067859,1.20742367704709,1.98715174198151
725,18,0,"buwtea",0,0.880511100426048,0.948240862538417,1.51778566837311
725,18,0,"commer",-3,0.647962366426694,0.424607132871946,3.41931915283203
725,18,0,"commer",-2,0.508107425337798,0.32973683377107,2.72606945037842
725,18,0,"commer",-1,0,0.172251472870509,1.8165237903595
725,18,0,"commer",0,0,0.0610064566135406,0.580882132053375
725,18,0,"rinduc",-3,1.36019493427012,1.56306129693985,5.9111475944519
725,18,0,"rinduc",-2,0.910625081380869,1.7005390226841,5.32627058029175
725,18,0,"rinduc",-1,0.211239016522529,0.665263690054417,3.91423559188843
725,18,0,"rinduc",0,0,0.234041345616182,1.86606299877167
725,18,0,"comgol",-3,0.53115555963205,0.386095608274142,4.37791442871094
725,18,0,"comgol",-2,0.407646543529682,0.287105875710646,3.16685962677002
725,18,0,"comgol",-1,0,0.0608667284250259,1.46080148220062
725,18,0,"comgol",0,0,0.0115796898802121,0.277912557125092
725,18,0,"norsho",-3,0.414941992317389,0.401429230968157,1.63668966293335
725,18,0,"norsho",-2,0.349520979278935,0.42005813618501,1.76064503192902
725,18,0,"norsho",-1,0.162952489268893,0.277089779575666,1.57878148555756
725,18,0,"norsho",0,0,0.0661764815449715,0.915149390697479
725,18,0,"buffle",-3,0.722982522034739,0.662323914468288,2.51517009735107
725,18,0,"buffle",-2,1.01110380233186,0.758823196093241,2.44966530799866
725,18,0,"buffle",-1,0.841908642890505,0.545519091188908,1.69261813163757
725,18,0,"buffle",0,0,0.125894167770942,1.01678860187531
725,18,0,"lessca",-3,0,0.502975920836131,4.72400569915771
725,18,0,"lessca",-2,0,0.454044183095296,3.7913327217102
725,18,0,"lessca",-1,0,0.27097162604332,2.46910214424133
725,18,0,"lessca",0,0,0.101751804351807,1.26771438121796
725,18,0,"rebmer",-3,0,0.0578918705383936,1.38940489292145
725,18,0,"rebmer",-2,0,0.0442393819491069,1.06174516677856
725,18,0,"rebmer",-1,0,0,0
725,18,0,"rebmer",0,0,0,0
725,18,0,"gnwtea",-3,0,0.251287582019965,1.60687935352325
725,18,0,"gnwtea",-2,0,0.239422294000785,1.48039090633392
725,18,0,"gnwtea",-1,0,0.153218465546767,1.14663517475128
725,18,0,"gnwtea",0,0,0,0
725,18,0,"gadwal",-3,0,0.187282780806224,2.57217741012573
725,18,0,"gadwal",-2,0,0.172323413193226,2.37718939781189
725,18,0,"gadwal",-1,0,0.150543625156085,2.22346663475037
725,18,0,"gadwal",0,0,0,0
725,18,0,"ambduc",-3,0,0,0
725,18,0,"ambduc",-2,0,0,0
725,18,0,"ambduc",-1,0,0,0
725,18,0,"ambduc",0,0,0,0
725,18,0,"rudduc",-3,0,0.0988700985908508,2.37288236618042
725,18,0,"rudduc",-2,0,0.30969312787056,5.30629873275757
725,18,0,"rudduc",-1,0,0.328507016102473,5.58610677719116
725,18,0,"rudduc",0,0,0.123212993144989,1.90490591526031
725,18,0,"rethaw",-3,0.197986346015676,0.204581664254268,0.359870404005051
725,18,0,"rethaw",-2,0.191452351385531,0.192436262965202,0.398546040058136
725,18,0,"rethaw",-1,0.161134029741149,0.16829554301997,0.404319375753403
725,18,0,"rethaw",0,0.189050859493178,0.200140960514545,0.467899829149246
725,18,0,"truswa",-3,0.175339671863445,0.420703833301862,0.994746088981628
725,18,0,"truswa",-2,0.0850454760156825,0.351774295171102,0.858887314796448
725,18,0,"truswa",-1,0,0.281869972745578,0.911700546741486
725,18,0,"truswa",0,0,0.222505596776803,0.930559158325195
725,18,0,"grhowl",-3,0.128460847172986,0.182437874997656,0.382480472326279
725,18,0,"grhowl",-2,0.128142355267075,0.178918553516269,0.387716323137283
725,18,0,"grhowl",-1,0.127516698914688,0.17305243977656,0.373143881559372
725,18,0,"grhowl",0,0.123692363268085,0.151386761416992,0.348774045705795
725,18,0,"amwpel",-3,0,0.125129838784536,3.00311613082886
725,18,0,"amwpel",-2,0,0.343180686235428,5.08602714538574
725,18,0,"amwpel",-1,0,0.183202624320984,4.39686298370361
725,18,0,"amwpel",0,0,0,0
725,18,0,"baleag",-3,0.436596320183594,0.507980715483427,1.06088376045227
725,18,0,"baleag",-2,0.451261447635872,0.529017278303703,1.34349226951599
725,18,0,"baleag",-1,0.408222755818457,0.452150514970223,1.04905009269714
725,18,0,"baleag",0,0.528342120186757,0.594432272017002,1.24438166618347
725,18,0,"brdowl",-3,0,0.0362922580291828,0.313669830560684
725,18,0,"brdowl",-2,0,0.0371366559217374,0.319584935903549
725,18,0,"brdowl",-1,0,0.0412809103727341,0.358714431524277
725,18,0,"brdowl",0,0,0.0412539076060057,0.329505115747452
731,18,0,"mallar3",-3,3.56580000338431,2.6227738532153,4.51005268096924
731,18,0,"mallar3",-2,2.68461392288717,2.06824343854731,3.51249313354492
731,18,0,"mallar3",-1,1.55563427831373,1.35018467903137,2.30730438232422
731,18,0,"mallar3",0,1.31280573685878,1.15992881493135,1.82899856567383
731,18,0,"cangoo",-3,6.02723266366043,5.18417889421636,7.34335565567017
731,18,0,"cangoo",-2,5.21611115600984,4.46157446774569,6.26962661743164
731,18,0,"cangoo",-1,3.27623549720704,3.11606821146878,4.22436237335205
731,18,0,"cangoo",0,2.90099401414634,2.78250266205181,3.94016742706299
731,18,0,"wooduc",-3,1.42142451914665,1.30988256497817,1.60226702690125
731,18,0,"wooduc",-2,1.43831954386519,1.29687075181441,1.64352583885193
731,18,0,"wooduc",-1,1.30182618716174,1.14949143474752,1.55747389793396
731,18,0,"wooduc",0,1.07737107879552,0.939488047903234,1.29535126686096
731,18,0,"buwtea",-3,0.765050186372306,0.4818410765041,1.30069601535797
731,18,0,"buwtea",-2,0.967526710529624,0.629680400544947,1.73872530460358
731,18,0,"buwtea",-1,1.22724817322707,0.837642469189384,2.08079099655151
731,18,0,"buwtea",0,1.29372329626893,0.885650377381932,2.19221496582031
731,18,0,"commer",-3,1.99435621711074,0.846592881462791,3.55554866790771
731,18,0,"commer",-2,1.38200960000198,0.620883692394603,2.49344563484192
731,18,0,"commer",-1,0,0,0
731,18,0,"commer",0,0,0,0
731,18,0,"rinduc",-3,5.11496091846467,2.63932649655776,8.69617366790771
731,18,0,"rinduc",-2,0,1.18889992887324,4.8526120185852
731,18,0,"rinduc",-1,0,0.248858950354836,2.7374484539032
731,18,0,"rinduc",0,0,0.119403004646301,1.31343305110931
731,18,0,"comgol",-3,0,0,0
731,18,0,"comgol",-2,0,0,0
731,18,0,"comgol",-1,0,0,0
731,18,0,"comgol",0,0,0,0
731,18,0,"norsho",-3,0,0.0648519667712125,0.713371634483337
731,18,0,"norsho",-2,0,0.0811485648155212,0.892634212970734
731,18,0,"norsho",-1,0,0.0695833401246504,0.765416741371155
731,18,0,"norsho",0,0,0.0533813292329962,0.587194621562958
731,18,0,"buffle",-3,1.69830636705893,1.21510433066975,4.22653436660767
731,18,0,"buffle",-2,1.72069390896309,1.23111875490709,3.75290679931641
731,18,0,"buffle",-1,1.19055796500211,0.702215064655651,2.49257755279541
731,18,0,"buffle",0,0,0,0
731,18,0,"lessca",-3,0,0,0
731,18,0,"lessca",-2,0,0,0
731,18,0,"lessca",-1,0,0,0
731,18,0,"lessca",0,0,0,0
731,18,0,"rebmer",-3,0,0,0
731,18,0,"rebmer",-2,0,0,0
731,18,0,"rebmer",-1,0,0,0
731,18,0,"rebmer",0,0,0,0
731,18,0,"gnwtea",-3,0,0.115248138254339,1.26772952079773
731,18,0,"gnwtea",-2,0,0.117243084040555,1.28967392444611
731,18,0,"gnwtea",-1,0,0.0691275325688449,0.760402858257294
731,18,0,"gnwtea",0,0,0,0
731,18,0,"gadwal",-3,0,0,0
731,18,0,"gadwal",-2,0,0,0
731,18,0,"gadwal",-1,0,0,0
731,18,0,"gadwal",0,0,0,0
731,18,0,"ambduc",-3,0,0,0
731,18,0,"ambduc",-2,0,0,0
731,18,0,"ambduc",-1,0,0,0
731,18,0,"ambduc",0,0,0,0
731,18,0,"rudduc",-3,0,0,0
731,18,0,"rudduc",-2,0,0,0
731,18,0,"rudduc",-1,0,0,0
731,18,0,"rudduc",0,0,0,0
731,18,0,"rethaw",-3,0.195511799520614,0.216627968983217,0.309113681316376
731,18,0,"rethaw",-2,0.190561386466771,0.213663316585801,0.295595288276672
731,18,0,"rethaw",-1,0.149080886253051,0.188754315403375,0.267198354005814
731,18,0,"rethaw",0,0.128927846019325,0.176614035936919,0.266722083091736
731,18,0,"truswa",-3,0.896118685240724,0.761968233368614,1.52113437652588
731,18,0,"truswa",-2,0.69676148760134,0.472028426148675,1.18459534645081
731,18,0,"truswa",-1,0.543768334535039,0.345847761089152,0.924484848976135
731,18,0,"truswa",0,0.516265691335448,0.283157950097864,0.928450286388397
731,18,0,"grhowl",-3,0.0694297467914305,0.115851967849515,0.195168122649193
731,18,0,"grhowl",-2,0.0664268446904078,0.11115970868956,0.193422839045525
731,18,0,"grhowl",-1,0.0651792127328466,0.106576087122614,0.203325361013412
731,18,0,"grhowl",0,0.061318955104627,0.0934803194620392,0.2138302475214
731,18,0,"amwpel",-3,0,0,0
731,18,0,"amwpel",-2,0,0.724833748557351,7.97317123413086
731,18,0,"amwpel",-1,0,0.465743628415194,5.12317991256714
731,18,0,"amwpel",0,0,0,0
731,18,0,"baleag",-3,0.917464512562992,0.634274818680503,1.25344526767731
731,18,0,"baleag",-2,0.862296710065337,0.577996695583517,1.14478003978729
731,18,0,"baleag",-1,0.742404016840952,0.509695164181969,0.981095254421234
731,18,0,"baleag",0,0.589871397877309,0.422384346073324,0.762658298015594
731,18,0,"brdowl",-3,0.232820689464132,0.23309520564296,0.431879609823227
731,18,0,"brdowl",-2,0.246580286370885,0.25303338739005,0.501899480819702
731,18,0,"brdowl",-1,0.248634926358894,0.25659411332824,0.509480535984039
731,18,0,"brdowl",0,0.264496764455883,0.270890594883399,0.541738510131836
761,18,1,"mallar3",-3,3.21410951205737,3.55821527043978,5.46194982528687
761,18,1,"mallar3",-2,2.74171412370224,3.03795120120049,4.95518779754639
761,18,1,"mallar3",-1,1.78508352497418,2.16148769855499,3.93257427215576
761,18,1,"mallar3",0,1.65541090772318,1.99874513844649,3.5720362663269
761,18,1,"cangoo",-3,3.74989324332737,3.88183315594991,5.09171724319458
761,18,1,"cangoo",-2,2.92971196128097,3.00991323590279,4.04557466506958
761,18,1,"cangoo",-1,2.43806455938459,2.67833985388279,3.65775871276855
761,18,1,"cangoo",0,2.40738584826016,2.61192349096139,3.55323481559753
761,18,1,"wooduc",-3,1.67350930417147,1.55611216525237,2.01121687889099
761,18,1,"wooduc",-2,1.48956055083109,1.33659626046817,1.72939300537109
761,18,1,"wooduc",-1,1.29915594090721,1.17524824291468,1.46310615539551
761,18,1,"wooduc",0,1.1270322363763,0.975824363529682,1.27725338935852
761,18,1,"buwtea",-3,0.0049249897493308,0.297485750168562,0.839877247810364
761,18,1,"buwtea",-2,0.407175183041025,0.588324792683125,1.29203116893768
761,18,1,"buwtea",-1,0.8010851129513,0.887771675984065,1.7031614780426
761,18,1,"buwtea",0,0.642488635369343,0.694755418847005,1.1926726102829
761,18,1,"commer",-3,0,0,0
761,18,1,"commer",-2,0,0,0
761,18,1,"commer",-1,0,0,0
761,18,1,"commer",0,0,0,0
761,18,1,"rinduc",-3,2.01680630300966,2.00491620103518,6.73379135131836
761,18,1,"rinduc",-2,1.84596631220603,1.82225319743156,5.6749792098999
761,18,1,"rinduc",-1,0,0.694868311285973,3.44821310043335
761,18,1,"rinduc",0,0,0.243052872518698,1.48973023891449
761,18,1,"comgol",-3,0,0,0
761,18,1,"comgol",-2,0,0,0
761,18,1,"comgol",-1,0,0,0
761,18,1,"comgol",0,0,0,0
761,18,1,"norsho",-3,0,0.173652137319247,0.960132420063019
761,18,1,"norsho",-2,0,0.202292636036873,1.11053037643433
761,18,1,"norsho",-1,0,0.139153602222602,0.857884883880615
761,18,1,"norsho",0,0,0,0
761,18,1,"buffle",-3,0.00635469238672491,0.366074475149314,1.29255163669586
761,18,1,"buffle",-2,0.00680644779631561,0.391725088159243,1.33062982559204
761,18,1,"buffle",-1,0,0.235299261907737,1.09680342674255
761,18,1,"buffle",0,0,0.0764777101576328,0.774208068847656
761,18,1,"lessca",-3,0,0,0
761,18,1,"lessca",-2,0,0,0
761,18,1,"lessca",-1,0,0,0
761,18,1,"lessca",0,0,0,0
761,18,1,"rebmer",-3,0,0,0
761,18,1,"rebmer",-2,0,0,0
761,18,1,"rebmer",-1,0,0,0
761,18,1,"rebmer",0,0,0,0
761,18,1,"gnwtea",-3,0,0.123446787397067,1.20915758609772
761,18,1,"gnwtea",-2,0,0.111378058791161,1.50711953639984
761,18,1,"gnwtea",-1,0,0.0735484808683395,0.935516893863678
761,18,1,"gnwtea",0,0,0,0
761,18,1,"gadwal",-3,0,0,0
761,18,1,"gadwal",-2,0,0,0
761,18,1,"gadwal",-1,0,0,0
761,18,1,"gadwal",0,0,0,0
761,18,1,"ambduc",-3,0,0,0
761,18,1,"ambduc",-2,0,0,0
761,18,1,"ambduc",-1,0,0,0
761,18,1,"ambduc",0,0,0,0
761,18,1,"rudduc",-3,0,0,0
761,18,1,"rudduc",-2,0,0,0
761,18,1,"rudduc",-1,0,0,0
761,18,1,"rudduc",0,0,0,0
761,18,1,"rethaw",-3,0.164828897229813,0.181474252293507,0.216581121087074
761,18,1,"rethaw",-2,0.133182660696301,0.152054903407892,0.192516133189201
761,18,1,"rethaw",-1,0.0973230907042954,0.123017680831254,0.177729606628418
761,18,1,"rethaw",0,0.108040832729849,0.148360088467598,0.199124708771706
761,18,1,"truswa",-3,0.76582531343113,0.738841739793619,1.1672248840332
761,18,1,"truswa",-2,0.615348696971685,0.599727629373471,1.04207599163055
761,18,1,"truswa",-1,0.54035891159997,0.545383639633656,1.01162433624268
761,18,1,"truswa",0,0.514567715005798,0.488961764921745,0.868276178836823
761,18,1,"grhowl",-3,0.106156444582221,0.159739766890804,0.244673907756805
761,18,1,"grhowl",-2,0.0981729015830163,0.148551103658974,0.227858409285545
761,18,1,"grhowl",-1,0.0662487095133014,0.135904348455369,0.201222941279411
761,18,1,"grhowl",0,0.0614117083060132,0.112794963642955,0.193770572543144
761,18,1,"amwpel",-3,0,0,0
761,18,1,"amwpel",-2,0,0,0
761,18,1,"amwpel",-1,0,0,0
761,18,1,"amwpel",0,0,0,0
761,18,1,"baleag",-3,0.695306854757985,0.66847243035833,1.26003158092499
761,18,1,"baleag",-2,0.756913897270531,0.715545414636532,1.37055850028992
761,18,1,"baleag",-1,0.600872686761477,0.589939201871554,1.07625949382782
761,18,1,"baleag",0,0.878399570995121,0.828051343560219,1.45947515964508
761,18,1,"brdowl",-3,0.174653579973721,0.0493186904738347,0.279619812965393
761,18,1,"brdowl",-2,0.184355775832362,0.064442561318477,0.29504781961441
761,18,1,"brdowl",-1,0.204623622110285,0.077507009729743,0.32745772600174
761,18,1,"brdowl",0,0.213321007572762,0.0821284546206395,0.341170936822891
800,18,0,"mallar3",-3,3.38965238177911,3.44749287764231,4.61619091033936
800,18,0,"mallar3",-2,2.81666626950969,2.77797834575176,3.64528465270996
800,18,0,"mallar3",-1,2.05273379877145,1.91654866437117,2.62154173851013
800,18,0,"mallar3",0,1.93874103457161,1.80575307706992,2.40995311737061
800,18,0,"cangoo",-3,4.76044698805176,4.68377499779065,6.88247299194336
800,18,0,"cangoo",-2,3.76916490380888,3.61831172307332,5.53110885620117
800,18,0,"cangoo",-1,3.39180916254349,3.16695233186086,4.68570041656494
800,18,0,"cangoo",0,3.28910802798946,3.05427792668343,4.41963958740234
800,18,0,"wooduc",-3,1.43873197079223,1.2970116486152,1.65803015232086
800,18,0,"wooduc",-2,1.21686557618116,1.14525502920151,1.40611040592194
800,18,0,"wooduc",-1,1.13858023313375,1.02782351026932,1.24959516525269
800,18,0,"wooduc",0,0.918923316959168,0.833211414515972,1.01051390171051
800,18,0,"buwtea",-3,0.688959744285038,0.532769409318765,1.21112871170044
800,18,0,"buwtea",-2,1.12163730277575,0.814881688604752,1.83066833019257
800,18,0,"buwtea",-1,1.48096364393982,1.09521838029226,2.40368866920471
800,18,0,"buwtea",0,1.31707988617092,0.897295008103053,2.29790759086609
800,18,0,"commer",-3,0.455829256882765,0.33633004128933,2.89961385726929
800,18,0,"commer",-2,0.436553259172414,0.275405903657277,2.6799430847168
800,18,0,"commer",-1,0,0.074722483754158,1.79333961009979
800,18,0,"commer",0,0,0.0346785796185335,0.501787066459656
800,18,0,"rinduc",-3,6.91099312857689,5.4311096171538,16.5834980010986
800,18,0,"rinduc",-2,6.56453790626408,4.86719328165054,13.1027498245239
800,18,0,"rinduc",-1,3.45666848997091,2.84104883670807,8.28714466094971
800,18,0,"rinduc",0,1.65000742879102,1.03198057413101,4.29074621200562
800,18,0,"comgol",-3,0.719518170410921,0.419523244102796,2.2895348072052
800,18,0,"comgol",-2,0.41993566984883,0.242040726045767,1.60620701313019
800,18,0,"comgol",-1,0,0.0195340787371,0.468817889690399
800,18,0,"comgol",0,0,0,0
800,18,0,"norsho",-3,0.541767384042637,0.443707456191381,1.4383579492569
800,18,0,"norsho",-2,0.942356864673984,0.550223124523957,1.97176384925842
800,18,0,"norsho",-1,0.728518670495834,0.432322112222513,1.51423525810242
800,18,0,"norsho",0,0.280000637264964,0.153575499852498,0.838041961193085
800,18,0,"buffle",-3,0.970268031664263,0.710369142393271,1.75591278076172
800,18,0,"buffle",-2,0.98632043879501,0.753969465692838,1.80895578861237
800,18,0,"buffle",-1,0.838174287029348,0.680986980597178,1.6361575126648
800,18,0,"buffle",0,0.545535556111979,0.313244466980298,1.17350721359253
800,18,0,"lessca",-3,1.24822443834368,0.990970849990845,4.93490934371948
800,18,0,"lessca",-2,1.27009733007587,1.10381558537483,5.52641201019287
800,18,0,"lessca",-1,0.741348181691648,0.596629495422045,3.72705245018005
800,18,0,"lessca",0,0.289386853783403,0.257105412582556,1.63005006313324
800,18,0,"rebmer",-3,0,0.0432934463024139,1.03904271125793
800,18,0,"rebmer",-2,0,0.0391939034064611,0.940653681755066
800,18,0,"rebmer",-1,0,0,0
800,18,0,"rebmer",0,0,0,0
800,18,0,"gnwtea",-3,0.820886300443314,0.473442343374093,2.17940092086792
800,18,0,"gnwtea",-2,0.970955398089446,0.535743738214175,2.57782483100891
800,18,0,"gnwtea",-1,0.529304753312403,0.393191481630007,1.55125415325165
800,18,0,"gnwtea",0,0.22417296106845,0.146974164992571,0.777708470821381
800,18,0,"gadwal",-3,0.553147406851151,0.36309248705705,1.66690146923065
800,18,0,"gadwal",-2,0.48918512940798,0.317110431691011,1.55735492706299
800,18,0,"gadwal",-1,0.37580838506941,0.263009245196978,1.38060557842255
800,18,0,"gadwal",0,0,0.0791706492503484,0.824334681034088
800,18,0,"ambduc",-3,0,0,0
800,18,0,"ambduc",-2,0,0,0
800,18,0,"ambduc",-1,0,0,0
800,18,0,"ambduc",0,0,0,0
800,18,0,"rudduc",-3,0,0,0
800,18,0,"rudduc",-2,0,0,0
800,18,0,"rudduc",-1,0,0,0
800,18,0,"rudduc",0,0,0,0
800,18,0,"rethaw",-3,0.190808275264563,0.192401940623919,0.247723013162613
800,18,0,"rethaw",-2,0.163283229835494,0.173676148677866,0.221796184778214
800,18,0,"rethaw",-1,0.131195275583258,0.150907595952352,0.216053426265717
800,18,0,"rethaw",0,0.158841020151812,0.177563933345179,0.262694954872131
800,18,0,"truswa",-3,1.08616867859873,0.972894410292307,1.56626009941101
800,18,0,"truswa",-2,0.919417490901525,0.821045681834221,1.44922578334808
800,18,0,"truswa",-1,0.895294351447279,0.796772324790557,1.39772236347198
800,18,0,"truswa",0,0.831649104239842,0.735001269727945,1.32227122783661
800,18,0,"grhowl",-3,0.176433130031865,0.158900545289119,0.215327382087708
800,18,0,"grhowl",-2,0.164454130895192,0.14891089964658,0.212899938225746
800,18,0,"grhowl",-1,0.15101383169632,0.138851586729288,0.189767986536026
800,18,0,"grhowl",0,0.136591294611862,0.124837993954619,0.179403603076935
800,18,0,"amwpel",-3,0,0.255007316668828,3.37222266197205
800,18,0,"amwpel",-2,1.09388094545405,0.655783613522848,4.76137208938599
800,18,0,"amwpel",-1,0,0.345467388629913,3.12793612480164
800,18,0,"amwpel",0,0,0.137393360336622,1.95198321342468
800,18,0,"baleag",-3,0.530077378431364,0.764139807472626,2.06709456443787
800,18,0,"baleag",-2,0.508522239425598,0.76137309645613,2.05141353607178
800,18,0,"baleag",-1,0.47654821566982,0.674168355762959,1.63760054111481
800,18,0,"baleag",0,0.785393180567158,0.983586460351944,1.90372109413147
800,18,0,"brdowl",-3,0.0573458359630018,0.0282918208589156,0.18645828962326
800,18,0,"brdowl",-2,0.063820999534655,0.0358784645795822,0.203769773244858
800,18,0,"brdowl",-1,0.114354415135399,0.051926680530111,0.235828921198845
800,18,0,"brdowl",0,0.122858292040787,0.0560720805078745,0.251109421253204
921,18,1,"mallar3",-3,6.43828798721919,5.77442662612252,19.1055240631104
921,18,1,"mallar3",-2,4.63708288835115,4.35924030386883,13.0208902359009
921,18,1,"mallar3",-1,2.13383411501324,2.1192356866339,4.94011449813843
921,18,1,"mallar3",0,1.72300351905403,1.76476166559302,3.37885308265686
921,18,1,"cangoo",-3,5.7414332013519,6.09950237688811,10.3733243942261
921,18,1,"cangoo",-2,3.84643060138507,4.35465439506199,6.94554758071899
921,18,1,"cangoo",-1,2.58520952925485,3.11124888192052,6.57887077331543
921,18,1,"cangoo",0,2.13979161486015,2.84097684466321,6.0970311164856
921,18,1,"wooduc",-3,0.791147986864513,0.95642552168473,1.21608424186707
921,18,1,"wooduc",-2,0.817526906069637,0.920821511227152,1.10385167598724
921,18,1,"wooduc",-1,0.616124787548493,0.74674768033235,0.975757539272308
921,18,1,"wooduc",0,0.439170789249766,0.598707441402518,0.856608629226685
921,18,1,"buwtea",-3,0.184624512658945,0.437513972106187,1.20873391628265
921,18,1,"buwtea",-2,0.804241834870483,0.833986989829851,1.38378000259399
921,18,1,"buwtea",-1,1.19378274238297,1.25785721384961,2.06247019767761
921,18,1,"buwtea",0,1.16422551801737,1.18850371111994,2.14895176887512
921,18,1,"commer",-3,0,0.972483116647472,6.2371244430542
921,18,1,"commer",-2,0,0.83810337730076,5.37895011901855
921,18,1,"commer",-1,0,0.658503242160963,5.01662158966064
